index,app_name,r_id,review,review_sentiment,s_id,sentence,sentence_sentiment,feature,weight,rating
711,doordash,1215,I've been on DoorDash for a while and most of the time don't have problems.,0.5,7644,"i use this app when i can't get food in the house and when i receive the wrong order or missing items because you hired incompetent people that happen to have a license, it makes you look bad.",-0.4375,missing item,3.010423162,1
716,doordash,1265,Idk if it's the drivers or the restaurants but my last three orders I haven't gotten my drinks.,0.0,8091,"they should have an option for redleievry for missing items because then the person ordering has to pay another 5/6 dollars on top of the ""credits"" for the missing item that you already paid to have delivered in the first place?",0.0875,missing item,3.010423162,3
719,doordash,1299,I used DoorDash all the time and had no problems until recently.,0.0,8327,"it crashes all the time, it always reloads and says it's too busy, and i am frequently left with incorrect orders or missing items.",-0.033333333,missing item,3.010423162,1
720,doordash,1325,I was a regular and multiple times a day user and it just happens too often that the wrong food shows up and they don't do anything but refund you for the missing item and that doesn't really help you when you were counting on the meal and somebody is sitting there without their food.,-0.1,8506,i was a regular and multiple times a day user and it just happens too often that the wrong food shows up and they don't do anything but refund you for the missing item and that doesn't really help you when you were counting on the meal and somebody is sitting there without their food.,-0.1,missing item,3.010423162,5
722,ubereats,749,Uber eats removed my cancel Uber One button.,0.0,4588,they said they dont have the ability to email and cant provide proof.,0.0,provide proof,1.190544006,1
723,doordash,1198,I've been an avid DoorDash user for years.,0.25,7486,doordash in the past has always made it right for me when a restaurant has screwed up and i always provide proof of the screwup.,0.017857143,provide proof,1.190544006,1
738,ubereats,710,I was considering switching from doordash to ubereats until I made an order and received no driver info or tracking capabilities.,0.0,4338,i contacted support and they told me i entered in an address i never heard of and refused refund even though my confirmation email had the correct address.,0.0,confirmation email,1.769190348,1
741,ubereats,550,It's a fine service.,0.416666667,3046,but what i hate about it is how it tries to obscure you from the true cost.,-0.183333333,true cost,1.156745619,3
742,ubereats,550,It's a fine service.,0.416666667,3052,and then when you select the tip at no point do they show you what the total is with both your order and the tip...they try hard to make sure you don't actually realize the true cost.,0.111666667,true cost,1.156745619,3
743,ubereats,550,It's a fine service.,0.416666667,3055,i wish they would be more upfront about the true cost.,0.425,true cost,1.156745619,3
747,ubereats,922,Used this service only one time.,0.0,5609,ordered a pizza got it a few minutes late no big deal but the bottom was completely burnt black.,-0.113333333,big deal,3.042346344,1
748,ubereats,953,When Uber Eats gets an order wrong you might as well skip dinner.,-0.5,5787,"..when my order was delivered late it was no big deal, i've come to expect that.",-0.15,big deal,3.042346344,1
751,doordash,1315,"My husband and I have been using DoorDash for over 3 years, before during and after the pandemic.",0.0,8430,"no big deal, it happens, it wasn't a lot of damage outside of cosmetics, but the driver drove off and we had them on camera.",0.0,big deal,3.042346344,1
753,postmates,1050,"If you feel dropping food off wherever and still being guaranteed pay and tips, join Postmates.",0.0,6358,they don't even have an automated message in the help center.,-0.1,help center,1.576115191,1
756,grubhub,413,"To be honest, the only reason I'll give 2 stars is because you were the only app with drivers out right now.",0.221428571,2216,"to be honest, the only reason i'll give 2 stars is because you were the only app with drivers out right now.",0.221428571,only reason,4.448116085,2
