date,developerResponse,review,rating,isEdited,title,userName,app_name,app_id
2022-10-13 05:15:58,"{'id': 32582995, 'body': 'Hello PurplecatSB95,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-14T19:30:23Z'}","I kept going back and giving it another try to only continue to not get what I ordered.  How difficult is it to order food, have a delivery person drive to the restaurant, check the order and deliver it? Turns out it’s almost impossible.  The customer service is a joke. Nobody seems to care about service anymore.",2,False,I’m done,PurplecatSB95,grubhub,302920553
2022-12-04 14:43:04,"{'id': 33621358, 'body': 'Hello Kamikazefinn, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-09T03:45:25Z'}","Every week my coworkers and I order for delivery.  I am sitting at my fourth consecutive cancelled order from GrubHub+.  The order is always cancelled at expected time of delivery with various reasons having been emailed to me but when I call customer service I’m told the underlying issue is error in app communicating to store.  
If you want food delivered, don’t download this app.  Great on giving refunds, terrible at delivering food.",1,False,No actual food delivery,Kamikazefinn,grubhub,302920553
2022-11-27 20:04:08,"{'id': 33485035, 'body': 'We apologize for the experience you have had! \xa0Please send us an email so that we can assist in looking into this issue. \xa0It can be sent to help_me@grubhub.com.', 'modified': '2022-12-02T00:01:31Z'}",I had a promo sub to Grubhub+ and decided to cancel early to not get charged. All cancellation verbiage said I would continue to have benefits until the end of the billing but they removed it. Service reps said it didn’t matter what the messaging said and there wasn’t anything they could do. I wouldn’t have canceled early if the messaging let me know I wouldn’t have the benefits after I canceled. Glad I deleted my account and app.,1,False,Bad cancellation,j_20s,grubhub,302920553
2022-09-29 22:28:27,"{'id': 32392914, 'body': 'Hello ssjjww123, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-10-04T23:08:03Z'}","Fees even when paying for plus. Their drivers are horrible and they don’t allow us to rate them separately from the restaurant. Their Grubhub guarantee is a joke as my order was late and I was never given a credit, it says it will be issued in 24 hours and that was 2 weeks ago. Not the first time they’ve completely ignored the guarantee based on late delivery.",2,False,Eh,ssjjww123,grubhub,302920553
2022-10-19 20:25:47,,I have been satisfied over the years dealing with this company and hopefully will continue to do the same they make the extra effort to travel long distances and you keep on time. Rad Mason,5,False,A great app,Rad Mason,grubhub,302920553
2022-12-17 03:02:42,"{'id': 33787573, 'body': 'Hello,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear it didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-12-18T14:45:36Z'}","Texting services or calling services to the drivers no longer work. They have not worked in months. And the drivers can’t contact us to get help finding our location. What’s the point? And then when you try to talk to somebody online, you get fake responses and they don’t even read what the problem is. They are completely useless.",1,False,Horrible Customer Service,LorMichelle,grubhub,302920553
2022-11-28 17:54:11,"{'id': 33486973, 'body': 'Hello jachee,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your address is wrong. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-02T03:17:34Z'}","The app serves its purpose most of the time, but my address has been wrong for MONTHS, and I’ve been going back and forth with customer service, but gotten no help. 

I’ve put instructions in for drivers, but about half the time, they are ignored.",3,False,Mostly okay. Can’t get my address corrected.,jachee,grubhub,302920553
2022-11-05 06:37:10,,"More of a criticism of GH, not the drivers or restaurants. When we add delivery instructions, SHOW THEM TO THE DRIVERS. GPS is NOT always accurate and it is such a waste of time to have to go find the driver because GH didn’t show them the delivery instructions. 

Fix yer ish, GH.",4,False,Delivery instructions are there for a reason,RainbearNJ,grubhub,302920553
2022-11-04 01:13:24,"{'id': 33000702, 'body': 'Hello California, thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at\xa0grubhub.com/help.contact-us (http://grubhub.com/help.contact-us)\xa0so we can look into this for you.', 'modified': '2022-11-06T22:49:27Z'}","Very frustrating to use and it makes you dive in to multiple screens in order for it to use the gift card I already have added in my account. 

The layout of the food/menu items is very hard to navigate. 

At the end of the day it gets the job done, but I will not being buying Grubhub gift cards for myself or friends.",1,False,App is outdated-preselects Apple Pay rather than gift card,California Craig,grubhub,302920553
2022-10-30 00:36:49,,I’ve had two deliveries from Grubhub. I gave written directions for the contactless delivery. Both delivery persons left the food at the incorrect door. I don’t know if the app is working incorrectly and not passing the delivery instructions to the driver or if they were both careless.,4,False,Delivery Instructiond,South City Girl,grubhub,302920553
2022-10-27 22:24:59,"{'id': 32858078, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-29T22:34:27Z'}","Not that many places to pick in my area and it definitely needs more promo codes, specially on the weekend were many other delivery apps give at least a 10% off just because it’s the weekend.",3,False,Needs more options and coupons,SundaeDriver#19,grubhub,302920553
2022-10-16 02:37:32,"{'id': 32677309, 'body': 'Hello Gluton4Punishmnt,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Driver Care at 866-834-3963 so we can look into this for you.', 'modified': '2022-10-19T21:45:42Z'}",Why give customers options if you’re going to do whatever you want anyway.   If I wanted my food sitting outside unattended I would have asked for it to be left I unattended. How hard is it anyway to knock on a door/ring the doorbell.  It’s a simple request why is so hard to get right?,3,False,Options,Gluton4Punishmnt,grubhub,302920553
